ID,Project_Code,Region,District,Education,Sector,Indicator,Indicator_Type,Crop,Water_Source,Irrigation,Baseline,Target,Achieved,Yield,Variance,Achievement_Status,Reporting_Period,Month,Year,Beneficiaries_Target,Beneficiaries_Reached,Budget_UGX,Expenditure_UGX,Donor,Implementing_Partner,Income_UGX
699,UG-2024-1359,Northern,Mbarara,None,Education,% HH with Latrine,Output,Education,Borehole,No,53.7,89.6,67.0,74.8,-22.6,At Risk,Q1 2024,Jan,2024,10435,21733,41231832,13368803,USAID,IRC,350798
700,UG-2024-1360,Eastern,Gulu,None,Protection,% HH with Latrine,Outcome,Protection,Borehole,No,39.0,65.0,80.9,124.6,16.0,Achieved,Q1 2024,Jan,2024,3759,6468,33009432,9202977,EU,World Vision,1685055
701,UG-2024-1361,Eastern,Mbarara,None,WASH,% Children Immunized,Output,WASH,Borehole,No,35.5,59.2,62.6,105.8,3.4,Achieved,Q1 2024,Jan,2024,11744,1790,172407779,37266274,UNHCR,World Vision,1538216
702,UG-2024-1362,Central,Mbarara,Secondary,WASH,% Children Immunized,Output,WASH,Borehole,No,49.5,82.4,87.9,106.7,5.5,Achieved,Q2 2024,Jan,2024,15548,1033,73696593,147975557,USAID,DRC,1717284
703,UG-2024-1363,Central,Kampala,Secondary,WASH,% HH with Improved Water,Output,WASH,Borehole,No,41.2,68.7,57.6,83.9,-11.0,On Track,Q1 2024,Jan,2024,17503,8588,146791776,177838039,UNHCR,IRC,668556
704,UG-2024-1364,Western,Kampala,None,WASH,% HH with Improved Water,Output,WASH,Borehole,No,42.0,69.9,43.6,62.4,-26.3,At Risk,Q2 2024,Jan,2024,13867,4604,62063437,171142618,UNHCR,DRC,924406
705,UG-2024-1365,Western,Gulu,None,WASH,% Children Immunized,Outcome,WASH,Borehole,No,37.2,62.0,70.3,113.5,8.4,Achieved,Q1 2024,Jan,2024,9041,17214,153749484,68869605,USAID,DRC,1927082
706,UG-2024-1366,Western,Mbarara,None,WASH,% HH with Latrine,Output,WASH,Borehole,No,43.2,72.1,60.1,83.4,-12.0,On Track,Q2 2024,Jan,2024,12299,14674,129691125,83494117,UNHCR,World Vision,137847
707,UG-2024-1367,Northern,Mbarara,None,Protection,% HH with Latrine,Output,Protection,Borehole,No,47.5,79.2,89.9,113.5,10.7,Achieved,Q1 2024,Jan,2024,6462,15409,16662375,86691493,USAID,IRC,984670
708,UG-2024-1368,Northern,Gulu,Primary,Health,% HH with Latrine,Output,Health,Borehole,No,42.1,70.2,50.7,72.2,-19.5,At Risk,Q1 2024,Jan,2024,17210,2424,15204337,30550270,UNHCR,IRC,1359876
709,UG-2024-1369,Eastern,Gulu,Secondary,Health,% Children Immunized,Output,Health,Borehole,No,51.6,86.0,91.0,105.8,5.0,Achieved,Q2 2024,Jan,2024,18376,17587,116797732,147194879,EU,IRC,1174350
710,UG-2024-1370,Western,Mbarara,Secondary,WASH,% HH with Latrine,Outcome,WASH,Borehole,No,30.9,51.6,57.5,111.5,5.9,Achieved,Q1 2024,Jan,2024,19202,8252,109074443,132067457,EU,IRC,322554
711,UG-2024-1371,Western,Gulu,None,Livelihood,% Children Immunized,Outcome,Livelihood,Borehole,No,41.5,69.2,58.0,83.9,-11.1,On Track,Q2 2024,Jan,2024,4472,7429,17895119,124451365,EU,World Vision,1152847
712,UG-2024-1372,Western,Mbarara,None,Education,% HH with Improved Water,Outcome,Education,Borehole,No,54.8,91.4,59.0,64.6,-32.4,At Risk,Q1 2024,Jan,2024,14773,5437,47336212,170150139,USAID,IRC,1591888
713,UG-2024-1373,Eastern,Mbarara,None,Education,% HH with Latrine,Outcome,Education,Borehole,No,47.4,79.0,85.4,108.1,6.4,Achieved,Q1 2024,Jan,2024,6839,11436,80885402,35102023,USAID,IRC,814078
714,UG-2024-1374,Western,Kampala,Primary,Protection,% HH with Improved Water,Outcome,Protection,Borehole,No,46.4,77.3,73.1,94.5,-4.3,On Track,Q1 2024,Jan,2024,17476,1306,48940040,82905668,UNHCR,World Vision,989666
715,UG-2024-1375,Central,Mbarara,Primary,Health,% HH with Latrine,Outcome,Health,Borehole,No,36.7,61.1,37.7,61.7,-23.4,At Risk,Q1 2024,Jan,2024,5632,529,156662939,117311356,UNHCR,World Vision,364771
716,UG-2024-1376,Western,Gulu,Primary,Livelihood,% Children Immunized,Output,Livelihood,Borehole,No,35.0,58.3,63.8,109.5,5.5,Achieved,Q1 2024,Jan,2024,4851,21414,138246890,86472487,UNHCR,IRC,160020
717,UG-2024-1377,Northern,Gulu,Primary,Health,% HH with Latrine,Output,Health,Borehole,No,43.3,72.2,65.6,90.8,-6.6,On Track,Q2 2024,Jan,2024,9091,17091,51439625,176144661,EU,World Vision,1781725
718,UG-2024-1378,Eastern,Mbarara,Primary,Food Security,% HH with Latrine,Outcome,Food Security,Borehole,No,56.4,94.1,77.7,82.5,-16.4,On Track,Q2 2024,Jan,2024,10987,21841,126364412,103638679,USAID,DRC,1947304
719,UG-2024-1379,Western,Kampala,Primary,Food Security,% HH with Improved Water,Output,Food Security,Borehole,No,42.9,71.5,88.7,124.0,17.2,Achieved,Q2 2024,Jan,2024,10163,18173,101550363,53905600,UNHCR,DRC,657739
720,UG-2024-1380,Eastern,Kampala,None,Livelihood,% Children Immunized,Outcome,Livelihood,Borehole,No,40.1,66.9,52.1,77.8,-14.8,At Risk,Q2 2024,Jan,2024,5236,1032,88547749,96178051,EU,World Vision,1885981
721,UG-2024-1381,Northern,Kampala,Secondary,Protection,% HH with Improved Water,Output,Protection,Borehole,No,52.2,87.0,71.1,81.8,-15.8,On Track,Q1 2024,Jan,2024,15789,15992,79725124,24005693,UNHCR,IRC,589970
722,UG-2024-1382,Eastern,Kampala,Primary,Health,% Children Immunized,Output,Health,Borehole,No,35.5,59.1,35.8,60.5,-23.3,At Risk,Q1 2024,Jan,2024,15113,16795,133471966,106604099,USAID,IRC,210295
723,UG-2024-1383,Eastern,Kampala,Secondary,Health,% Children Immunized,Outcome,Health,Borehole,No,30.3,50.5,33.2,65.7,-17.3,At Risk,Q1 2024,Jan,2024,3022,21070,153488564,91524520,EU,World Vision,128308
724,UG-2024-1384,Eastern,Mbarara,None,Livelihood,% HH with Improved Water,Output,Livelihood,Borehole,No,43.9,73.2,90.4,123.4,17.2,Achieved,Q2 2024,Jan,2024,14045,3721,179070762,157511239,EU,World Vision,272861
725,UG-2024-1385,Northern,Gulu,None,Food Security,% HH with Improved Water,Outcome,Food Security,Borehole,No,55.9,93.2,101.0,108.4,7.9,Achieved,Q2 2024,Jan,2024,17652,1435,161719745,8607478,USAID,IRC,771513
726,UG-2024-1386,Central,Mbarara,Secondary,Education,% HH with Improved Water,Output,Education,Borehole,No,37.3,62.1,42.3,68.2,-19.8,At Risk,Q2 2024,Jan,2024,12434,5759,46539329,3120842,UNHCR,World Vision,1397218
727,UG-2024-1387,Northern,Gulu,Secondary,Food Security,% Children Immunized,Outcome,Food Security,Borehole,No,56.4,94.0,108.6,115.5,14.6,Achieved,Q1 2024,Jan,2024,13591,20543,130194641,10997334,USAID,IRC,1642855
728,UG-2024-1388,Northern,Mbarara,None,Livelihood,% HH with Latrine,Outcome,Livelihood,Borehole,No,41.3,68.8,73.0,106.1,4.2,Achieved,Q1 2024,Jan,2024,1219,15626,102489498,121047883,UNHCR,World Vision,790248
729,UG-2024-1389,Northern,Gulu,Primary,Health,% HH with Improved Water,Outcome,Health,Borehole,No,46.6,77.7,72.6,93.5,-5.1,On Track,Q2 2024,Jan,2024,18233,13466,154130447,53278472,UNHCR,World Vision,1133978
730,UG-2024-1390,Central,Kampala,Secondary,Education,% HH with Latrine,Outcome,Education,Borehole,No,49.2,82.0,71.0,86.5,-11.1,On Track,Q2 2024,Jan,2024,4136,18008,175659837,143210535,UNHCR,DRC,890862
731,UG-2024-1391,Central,Kampala,Secondary,Protection,% HH with Latrine,Output,Protection,Borehole,No,44.1,73.6,44.7,60.8,-28.9,At Risk,Q2 2024,Jan,2024,3631,4153,44211876,84120022,USAID,DRC,1101819
732,UG-2024-1392,Eastern,Mbarara,None,Protection,% HH with Latrine,Outcome,Protection,Borehole,No,39.9,66.5,44.3,66.6,-22.2,At Risk,Q1 2024,Jan,2024,15885,20290,16026561,130035731,USAID,DRC,1546892
733,UG-2024-1393,Western,Mbarara,Secondary,Livelihood,% Children Immunized,Output,Livelihood,Borehole,No,53.6,89.4,100.5,112.4,11.1,Achieved,Q2 2024,Jan,2024,2324,11341,123894791,65965642,UNHCR,IRC,696469
734,UG-2024-1394,Eastern,Gulu,Primary,Education,% HH with Latrine,Outcome,Education,Borehole,No,53.0,88.3,50.4,57.1,-37.9,At Risk,Q1 2024,Jan,2024,2760,20920,188969524,169919812,USAID,DRC,1487577
735,UG-2024-1395,Northern,Kampala,Primary,Protection,% HH with Latrine,Output,Protection,Borehole,No,33.2,55.4,54.6,98.5,-0.8,On Track,Q2 2024,Jan,2024,1504,11435,159150450,5889639,USAID,World Vision,1174471
736,UG-2024-1396,Central,Mbarara,Secondary,Protection,% Children Immunized,Outcome,Protection,Borehole,No,50.1,83.5,75.4,90.3,-8.1,On Track,Q1 2024,Jan,2024,19467,19501,38391210,54050224,UNHCR,World Vision,1233534
737,UG-2024-1397,Western,Kampala,Primary,Livelihood,% Children Immunized,Output,Livelihood,Borehole,No,56.2,93.7,77.1,82.3,-16.6,On Track,Q1 2024,Jan,2024,7194,1547,180335697,165458692,EU,World Vision,1933995
738,UG-2024-1398,Central,Gulu,Secondary,Education,% HH with Latrine,Outcome,Education,Borehole,No,47.8,79.6,47.5,59.6,-32.2,At Risk,Q1 2024,Jan,2024,10677,12500,187581775,96850601,USAID,World Vision,1375930
739,UG-2024-1399,Central,Mbarara,Primary,Health,% HH with Improved Water,Outcome,Health,Borehole,No,56.5,94.2,94.3,100.2,0.2,Achieved,Q1 2024,Jan,2024,17413,3041,36190245,79633822,EU,IRC,1051187
740,UG-2024-1400,Northern,Gulu,Primary,Protection,% Children Immunized,Outcome,Protection,Borehole,No,48.6,81.0,78.5,96.9,-2.5,On Track,Q1 2024,Jan,2024,7399,8286,124199643,53511685,USAID,DRC,1538410
741,UG-2024-1401,Northern,Gulu,Secondary,Protection,% HH with Improved Water,Output,Protection,Borehole,No,31.4,52.3,47.9,91.6,-4.4,On Track,Q1 2024,Jan,2024,19465,11046,141285506,141460801,USAID,DRC,430033
742,UG-2024-1402,Central,Kampala,None,WASH,% HH with Latrine,Output,WASH,Borehole,No,44.2,73.6,86.4,117.3,12.8,Achieved,Q1 2024,Jan,2024,17470,5134,63266646,66528218,EU,IRC,731079
743,UG-2024-1403,Eastern,Kampala,Primary,Livelihood,% Children Immunized,Output,Livelihood,Borehole,No,56.2,93.7,78.7,84.0,-15.0,On Track,Q1 2024,Jan,2024,3237,19269,109600700,146470520,EU,IRC,271212
744,UG-2024-1404,Eastern,Gulu,None,Protection,% HH with Latrine,Outcome,Protection,Borehole,No,56.8,94.6,89.1,94.2,-5.5,On Track,Q2 2024,Jan,2024,15898,16235,165879769,94441983,EU,World Vision,1587987
745,UG-2024-1405,Central,Mbarara,Secondary,Health,% HH with Improved Water,Outcome,Health,Borehole,No,31.0,51.7,31.8,61.4,-19.9,At Risk,Q2 2024,Jan,2024,14335,7841,193963712,121085873,EU,IRC,188747
746,UG-2024-1406,Western,Kampala,Secondary,Livelihood,% HH with Improved Water,Output,Livelihood,Borehole,No,46.8,77.9,64.8,83.2,-13.1,On Track,Q2 2024,Jan,2024,10179,1302,28408724,100360797,EU,World Vision,418282
747,UG-2024-1407,Eastern,Mbarara,Secondary,Livelihood,% Children Immunized,Outcome,Livelihood,Borehole,No,36.3,60.6,50.1,82.8,-10.4,On Track,Q2 2024,Jan,2024,6188,11879,84482436,177597907,EU,DRC,998193
748,UG-2024-1408,Central,Kampala,None,Education,% Children Immunized,Outcome,Education,Borehole,No,33.8,56.3,61.3,108.9,5.0,Achieved,Q1 2024,Jan,2024,14756,10876,134023674,5820030,USAID,IRC,1308590
749,UG-2024-1409,Eastern,Mbarara,None,Livelihood,% Children Immunized,Output,Livelihood,Borehole,No,43.0,71.7,70.3,97.9,-1.5,On Track,Q2 2024,Jan,2024,8808,16144,80252404,157575198,UNHCR,IRC,808015
750,UG-2024-1410,Western,Kampala,None,Food Security,% HH with Latrine,Outcome,Food Security,Borehole,No,41.7,69.6,61.3,88.2,-8.2,On Track,Q1 2024,Jan,2024,13134,6099,189248785,47481360,USAID,DRC,1568129
751,UG-2024-1411,Central,Gulu,None,Food Security,% HH with Improved Water,Output,Food Security,Borehole,No,53.4,89.0,60.4,67.9,-28.6,At Risk,Q1 2024,Jan,2024,17808,13620,75051098,8355671,EU,World Vision,1736056
752,UG-2024-1412,Northern,Kampala,Secondary,WASH,% HH with Latrine,Outcome,WASH,Borehole,No,42.1,70.1,39.7,56.6,-30.4,At Risk,Q2 2024,Jan,2024,4957,1649,16943759,20889460,USAID,World Vision,514647
753,UG-2024-1413,Western,Gulu,Primary,Protection,% HH with Improved Water,Output,Protection,Borehole,No,34.3,57.1,58.5,102.4,1.4,Achieved,Q1 2024,Jan,2024,4649,5252,114224729,17594533,USAID,World Vision,1784792
754,UG-2024-1414,Central,Kampala,Primary,WASH,% HH with Improved Water,Outcome,WASH,Borehole,No,50.6,84.3,78.2,92.7,-6.1,On Track,Q1 2024,Jan,2024,12477,7837,136556760,156572685,EU,World Vision,824285
755,UG-2024-1415,Eastern,Mbarara,None,Food Security,% HH with Improved Water,Output,Food Security,Borehole,No,38.1,63.4,54.0,85.2,-9.4,On Track,Q2 2024,Jan,2024,7384,694,104425790,105562850,UNHCR,World Vision,1532800
756,UG-2024-1416,Western,Kampala,Secondary,WASH,% HH with Improved Water,Outcome,WASH,Borehole,No,55.7,92.8,114.8,123.7,22.0,Achieved,Q2 2024,Jan,2024,3516,621,72211492,143442591,USAID,IRC,1033161
757,UG-2024-1417,Eastern,Gulu,None,Protection,% Children Immunized,Output,Protection,Borehole,No,50.1,83.5,48.9,58.5,-34.7,At Risk,Q1 2024,Jan,2024,19563,17133,76313613,138549892,UNHCR,IRC,1133574
758,UG-2024-1418,Northern,Gulu,Primary,Education,% HH with Latrine,Output,Education,Borehole,No,46.8,78.0,43.3,55.5,-34.7,At Risk,Q1 2024,Jan,2024,3188,5369,14223108,43711638,UNHCR,IRC,919507
759,UG-2024-1419,Eastern,Mbarara,Secondary,WASH,% HH with Improved Water,Output,WASH,Borehole,No,39.4,65.6,81.9,124.9,16.4,Achieved,Q2 2024,Jan,2024,618,1869,89259122,115393669,UNHCR,World Vision,352734
760,UG-2024-1420,Western,Kampala,Secondary,Food Security,% HH with Improved Water,Outcome,Food Security,Borehole,No,44.0,73.4,53.5,72.9,-19.9,At Risk,Q1 2024,Jan,2024,15936,19355,51487976,94035733,USAID,World Vision,1022948
761,UG-2024-1421,Central,Mbarara,Secondary,Education,% Children Immunized,Output,Education,Borehole,No,50.7,84.5,85.6,101.3,1.1,Achieved,Q1 2024,Jan,2024,16793,8568,146142830,51845976,UNHCR,World Vision,558115
762,UG-2024-1422,Eastern,Gulu,Primary,Protection,% HH with Latrine,Outcome,Protection,Borehole,No,51.1,85.2,72.9,85.5,-12.3,On Track,Q2 2024,Jan,2024,1851,12234,54409298,20748205,USAID,World Vision,1188376
763,UG-2024-1423,Central,Gulu,None,Protection,% HH with Improved Water,Output,Protection,Borehole,No,41.2,68.6,68.8,100.2,0.2,Achieved,Q2 2024,Jan,2024,14354,3747,11974723,90248932,USAID,World Vision,1640276
764,UG-2024-1424,Eastern,Kampala,Primary,Food Security,% HH with Latrine,Outcome,Food Security,Borehole,No,41.0,68.3,66.0,96.6,-2.3,On Track,Q2 2024,Jan,2024,10907,4759,58877159,151510659,USAID,DRC,228515
765,UG-2024-1425,Central,Gulu,Primary,WASH,% HH with Improved Water,Outcome,WASH,Borehole,No,48.0,80.0,88.9,111.2,8.9,Achieved,Q1 2024,Jan,2024,9288,579,169486304,121661033,UNHCR,World Vision,1888485
766,UG-2024-1426,Central,Gulu,Secondary,Livelihood,% HH with Latrine,Output,Livelihood,Borehole,No,49.7,82.8,58.4,70.5,-24.4,At Risk,Q2 2024,Jan,2024,3255,13385,27669220,45036281,UNHCR,DRC,1466127
767,UG-2024-1427,Central,Kampala,Primary,Food Security,% HH with Latrine,Output,Food Security,Borehole,No,41.3,68.8,70.9,103.0,2.1,Achieved,Q1 2024,Jan,2024,7438,5287,25109517,81345335,USAID,IRC,513444
768,UG-2024-1428,Eastern,Kampala,None,Food Security,% HH with Improved Water,Output,Food Security,Borehole,No,30.4,50.6,51.2,101.1,0.6,Achieved,Q2 2024,Jan,2024,1557,5853,112171369,88345094,EU,IRC,1311725
769,UG-2024-1429,Central,Mbarara,None,Education,% Children Immunized,Outcome,Education,Borehole,No,52.2,87.1,103.2,118.6,16.2,Achieved,Q2 2024,Jan,2024,3270,5065,11904883,179457492,USAID,DRC,1394368
770,UG-2024-1430,Central,Mbarara,Secondary,Education,% HH with Improved Water,Output,Education,Borehole,No,48.8,81.3,73.9,90.9,-7.4,On Track,Q1 2024,Jan,2024,2972,11923,38408959,97124204,UNHCR,IRC,1317079
771,UG-2024-1431,Central,Mbarara,None,Protection,% Children Immunized,Output,Protection,Borehole,No,46.5,77.6,78.0,100.6,0.4,Achieved,Q2 2024,Jan,2024,3081,19878,98099499,40728123,USAID,World Vision,1344389
772,UG-2024-1432,Northern,Kampala,None,WASH,% HH with Latrine,Outcome,WASH,Borehole,No,39.5,65.9,50.8,77.0,-15.2,At Risk,Q1 2024,Jan,2024,18663,16204,59367161,143531629,USAID,World Vision,1207381
773,UG-2024-1433,Central,Kampala,Secondary,Livelihood,% HH with Latrine,Outcome,Livelihood,Borehole,No,44.4,73.9,80.6,109.1,6.7,Achieved,Q2 2024,Jan,2024,1325,9139,197901593,140599602,UNHCR,DRC,1721304
774,UG-2024-1434,Western,Kampala,None,Education,% Children Immunized,Outcome,Education,Borehole,No,32.3,53.9,48.5,90.1,-5.3,On Track,Q2 2024,Jan,2024,16257,16059,164494755,94286261,UNHCR,DRC,1872630
775,UG-2024-1435,Eastern,Mbarara,Secondary,Food Security,% Children Immunized,Output,Food Security,Borehole,No,50.0,83.4,73.7,88.5,-9.6,On Track,Q2 2024,Jan,2024,4421,17966,13004427,8126972,USAID,DRC,645148
776,UG-2024-1436,Eastern,Mbarara,Primary,Livelihood,% HH with Improved Water,Outcome,Livelihood,Borehole,No,36.7,61.2,75.1,122.8,14.0,Achieved,Q2 2024,Jan,2024,7100,16170,43923403,30428520,UNHCR,IRC,1754777
777,UG-2024-1437,Northern,Gulu,Primary,WASH,% Children Immunized,Outcome,WASH,Borehole,No,43.3,72.1,56.3,78.1,-15.8,At Risk,Q1 2024,Jan,2024,11333,5556,103394086,84625772,USAID,DRC,261989
778,UG-2024-1438,Central,Gulu,Primary,WASH,% HH with Latrine,Output,WASH,Borehole,No,40.6,67.7,61.6,91.0,-6.1,On Track,Q2 2024,Jan,2024,18783,17486,32206166,70913801,UNHCR,DRC,211693
779,UG-2024-1439,Western,Mbarara,Secondary,Protection,% HH with Improved Water,Output,Protection,Borehole,No,33.1,55.2,35.7,64.7,-19.5,At Risk,Q2 2024,Jan,2024,14689,9911,194970274,70369367,EU,World Vision,757046
780,UG-2024-1440,Central,Mbarara,Primary,Livelihood,% HH with Improved Water,Outcome,Livelihood,Borehole,No,51.0,85.0,85.7,100.9,0.8,Achieved,Q1 2024,Jan,2024,19275,13290,178531191,3377273,EU,IRC,222628
781,UG-2024-1441,Northern,Kampala,None,Health,% HH with Improved Water,Output,Health,Borehole,No,56.3,93.8,81.3,86.7,-12.5,On Track,Q2 2024,Jan,2024,8638,11068,13800796,119904798,UNHCR,IRC,1555760
782,UG-2024-1442,Eastern,Mbarara,None,Livelihood,% Children Immunized,Outcome,Livelihood,Borehole,No,40.8,68.0,73.4,108.0,5.4,Achieved,Q2 2024,Jan,2024,12525,2431,182852412,85693322,USAID,World Vision,456448
783,UG-2024-1443,Central,Mbarara,None,Protection,% HH with Latrine,Outcome,Protection,Borehole,No,42.9,71.5,50.3,70.4,-21.2,At Risk,Q1 2024,Jan,2024,18555,15626,116621111,83661588,UNHCR,World Vision,1631941
784,UG-2024-1444,Eastern,Mbarara,None,Health,% Children Immunized,Output,Health,Borehole,No,44.4,74.1,71.1,96.0,-2.9,On Track,Q1 2024,Jan,2024,11195,19180,8344426,77075067,USAID,World Vision,830567
785,UG-2024-1445,Central,Mbarara,None,Food Security,% HH with Latrine,Outcome,Food Security,Borehole,No,31.1,51.8,35.8,69.2,-15.9,At Risk,Q1 2024,Jan,2024,5329,20062,172147538,147205403,EU,IRC,1341151
786,UG-2024-1446,Northern,Gulu,None,Protection,% HH with Improved Water,Output,Protection,Borehole,No,40.6,67.7,50.8,75.1,-16.9,At Risk,Q2 2024,Jan,2024,16676,18132,142172452,110537793,EU,World Vision,1278220
787,UG-2024-1447,Central,Gulu,Primary,WASH,% HH with Latrine,Output,WASH,Borehole,No,31.6,52.7,62.1,117.9,9.4,Achieved,Q2 2024,Jan,2024,18290,12242,195126943,107009013,EU,World Vision,1358383
788,UG-2024-1448,Central,Mbarara,Secondary,Education,% Children Immunized,Outcome,Education,Borehole,No,37.6,62.6,59.5,95.0,-3.1,On Track,Q1 2024,Jan,2024,7541,724,89445474,161135635,USAID,World Vision,1194185
789,UG-2024-1449,Eastern,Mbarara,Primary,Protection,% HH with Latrine,Outcome,Protection,Borehole,No,54.7,91.1,97.2,106.7,6.1,Achieved,Q1 2024,Jan,2024,1968,11762,102163623,176149189,UNHCR,World Vision,907689
790,UG-2024-1450,Northern,Gulu,None,WASH,% HH with Improved Water,Output,WASH,Borehole,No,33.4,55.7,35.3,63.5,-20.3,At Risk,Q1 2024,Jan,2024,7448,1128,186138724,111481162,USAID,IRC,752849
791,UG-2024-1451,Eastern,Mbarara,Primary,WASH,% HH with Improved Water,Outcome,WASH,Borehole,No,54.9,91.4,104.9,114.8,13.5,Achieved,Q1 2024,Jan,2024,1952,18651,51931900,176263421,EU,DRC,462189
792,UG-2024-1452,Eastern,Mbarara,Primary,Health,% HH with Latrine,Output,Health,Borehole,No,50.4,83.9,100.2,119.4,16.3,Achieved,Q2 2024,Jan,2024,6201,21454,154685222,41646665,UNHCR,DRC,731155
793,UG-2024-1453,Western,Kampala,None,WASH,% HH with Improved Water,Output,WASH,Borehole,No,35.3,58.8,55.5,94.5,-3.2,On Track,Q2 2024,Jan,2024,16279,13095,150516602,123745770,USAID,DRC,268151
794,UG-2024-1454,Eastern,Kampala,None,Food Security,% HH with Improved Water,Output,Food Security,Borehole,No,43.7,72.9,41.8,57.3,-31.1,At Risk,Q1 2024,Jan,2024,14082,14613,66993855,8924020,USAID,IRC,1923291
795,UG-2024-1455,Western,Kampala,Primary,Livelihood,% Children Immunized,Outcome,Livelihood,Borehole,No,39.3,65.4,42.9,65.6,-22.5,At Risk,Q1 2024,Jan,2024,1308,14852,184230333,134942291,USAID,World Vision,1163367
796,UG-2024-1456,Eastern,Gulu,Secondary,Health,% Children Immunized,Outcome,Health,Borehole,No,37.6,62.6,74.9,119.7,12.3,Achieved,Q1 2024,Jan,2024,1733,20451,123466858,77685931,EU,IRC,720933
797,UG-2024-1457,Western,Kampala,Secondary,WASH,% HH with Improved Water,Outcome,WASH,Borehole,No,38.2,63.7,75.6,118.7,11.9,Achieved,Q1 2024,Jan,2024,4820,20198,139457099,98779117,USAID,IRC,279038
798,UG-2024-1458,Western,Kampala,Primary,Food Security,% Children Immunized,Output,Food Security,Borehole,No,52.2,87.0,51.4,59.1,-35.6,At Risk,Q1 2024,Jan,2024,19857,10952,84830003,126514897,EU,DRC,1831168
799,UG-2024-1459,Eastern,Kampala,None,WASH,% HH with Improved Water,Outcome,WASH,Borehole,No,33.3,55.6,41.8,75.3,-13.7,At Risk,Q2 2024,Jan,2024,11144,933,15394844,101883520,UNHCR,World Vision,926668
800,UG-2024-1460,Central,Mbarara,Primary,WASH,% HH with Latrine,Output,WASH,Borehole,No,48.6,81.1,46.2,57.0,-34.9,At Risk,Q1 2024,Jan,2024,15835,3980,147425575,113158280,EU,World Vision,660716
801,UG-2024-1461,Western,Mbarara,Secondary,WASH,% Children Immunized,Outcome,WASH,Borehole,No,52.8,87.9,67.6,76.8,-20.4,At Risk,Q2 2024,Jan,2024,11543,1827,159193148,172566364,EU,World Vision,720608
802,UG-2024-1462,Northern,Gulu,Primary,Health,% HH with Latrine,Output,Health,Borehole,No,45.6,76.0,92.5,121.8,16.6,Achieved,Q1 2024,Jan,2024,17971,17110,108007593,32535583,UNHCR,IRC,142239
803,UG-2024-1463,Western,Kampala,Secondary,Protection,% Children Immunized,Outcome,Protection,Borehole,No,33.1,55.2,47.6,86.2,-7.6,On Track,Q2 2024,Jan,2024,17061,3835,61617745,59580838,USAID,DRC,1742602
