ID,Case_ID,Region,District,Settlement,Education,Gender,Age,Age_Group,Marital_Status,GBV_Type,Perpetrator,Location_Incident,Yield,Water_Source,Irrigation,Crop,Reported,Reported_Within_72H,Service_Sought,Service_Provided,Referral_Made,Risk_Level,Repeat_Case,Month,Year,Income_UGX
997,GBV-UG-10657,Western,Mbarara,Host Community,Primary,Female,14,0-17,Married,Defilement,Family Member,School,1,Borehole,No,N/A,Yes,No,Psychosocial,No,Health,Medium,No,Feb,2024,721501
998,GBV-UG-10658,Central,Mbale,Nakivale,Primary,Female,44,18-35,Married,Early Marriage,Intimate Partner,Water Point,1,Borehole,No,N/A,Yes,No,Health,No,Police,High,No,Jan,2024,764324
999,GBV-UG-10659,South West,Mbarara,Nakivale,Primary,Female,27,18-35,Single,Early Marriage,Family Member,Field,1,Tap,No,N/A,No,Yes,Legal,No,Police,Low,No,Jan,2024,134917
1000,GBV-UG-10660,South West,Mbarara,Nakivale,Primary,Female,47,18-35,Single,Sexual Assault,Family Member,Water Point,1,Borehole,No,N/A,Yes,No,Health,No,Health,Medium,Yes,Feb,2024,388075
1001,GBV-UG-10661,West Nile,Kampala,Bidi Bidi,Primary,Female,18,18-35,Single,Early Marriage,Intimate Partner,Water Point,1,Borehole,No,N/A,No,No,Legal,Yes,Police,Medium,Yes,Mar,2024,781926
1002,GBV-UG-10662,Northern,Mbale,Nakivale,Primary,Male,16,0-17,Married,Defilement,Intimate Partner,Field,1,Borehole,No,N/A,No,No,Psychosocial,No,Police,Low,Yes,Feb,2024,98356
1003,GBV-UG-10663,Central,Mbale,Bidi Bidi,Primary,Female,39,18-35,Married,Physical Assault,Family Member,Field,1,Tap,No,N/A,No,No,Health,No,Health,Low,Yes,Jan,2024,688136
1004,GBV-UG-10664,Western,Gulu,Host Community,None,Female,36,18-35,Married,Physical Assault,Stranger,Water Point,1,Borehole,No,N/A,Yes,Yes,Legal,Yes,Health,High,No,Jan,2024,223943
1005,GBV-UG-10665,Western,Gulu,Bidi Bidi,Primary,Female,60,18-35,Single,Domestic Violence,Intimate Partner,Home,1,Borehole,No,N/A,No,No,Legal,No,Health,Low,No,Jan,2024,579848
1006,GBV-UG-10666,Eastern,Kampala,Host Community,Secondary,Female,13,0-17,Single,Defilement,Intimate Partner,Home,1,Tap,No,N/A,No,No,Health,Yes,Police,Medium,No,Jan,2024,280314
1007,GBV-UG-10667,Northern,Kampala,Bidi Bidi,Primary,Female,11,0-17,Married,Defilement,Intimate Partner,Water Point,1,Borehole,No,N/A,No,No,Psychosocial,No,Police,Medium,Yes,Jan,2024,532405
1008,GBV-UG-10668,West Nile,Gulu,Host Community,None,Female,59,18-35,Married,Early Marriage,Stranger,Home,1,Tap,No,N/A,No,Yes,Psychosocial,No,Health,Low,No,Feb,2024,761385
1009,GBV-UG-10669,Central,Gulu,Nakivale,Secondary,Female,40,18-35,Married,Domestic Violence,Intimate Partner,Home,1,Borehole,No,N/A,Yes,Yes,Legal,No,Police,Low,No,Jan,2024,462291
1010,GBV-UG-10670,South West,Mbale,Nakivale,Secondary,Female,43,18-35,Single,Physical Assault,Stranger,Home,1,Tap,No,N/A,No,Yes,Legal,Yes,Police,Low,Yes,Jan,2024,669275
1011,GBV-UG-10671,Central,Mbale,Bidi Bidi,Secondary,Female,40,18-35,Married,Domestic Violence,Intimate Partner,School,1,Borehole,No,N/A,Yes,Yes,Health,No,Health,High,Yes,Mar,2024,543738
1012,GBV-UG-10672,Western,Mbale,Nakivale,Secondary,Male,48,18-35,Married,Sexual Assault,Family Member,Field,1,Borehole,No,N/A,No,Yes,Psychosocial,No,Health,Medium,Yes,Feb,2024,296581
1013,GBV-UG-10673,West Nile,Kampala,Bidi Bidi,Primary,Female,12,0-17,Married,Defilement,Family Member,Home,1,Tap,No,N/A,Yes,No,Legal,Yes,Police,Low,No,Feb,2024,717791
1014,GBV-UG-10674,Northern,Mbarara,Bidi Bidi,Primary,Female,23,18-35,Married,Domestic Violence,Family Member,Water Point,1,Borehole,No,N/A,Yes,No,Legal,No,Health,Low,No,Mar,2024,254121
1015,GBV-UG-10675,Eastern,Kampala,Host Community,Primary,Female,35,18-35,Single,Sexual Assault,Intimate Partner,Field,1,Tap,No,N/A,No,Yes,Legal,Yes,Police,High,No,Jan,2024,292848
1016,GBV-UG-10676,Western,Kampala,Bidi Bidi,None,Female,21,18-35,Single,Early Marriage,Stranger,Field,1,Tap,No,N/A,No,Yes,Legal,Yes,Police,Low,Yes,Feb,2024,212220
1017,GBV-UG-10677,Eastern,Mbarara,Bidi Bidi,Secondary,Female,45,18-35,Married,Early Marriage,Intimate Partner,Field,1,Borehole,No,N/A,Yes,Yes,Legal,No,Police,Low,Yes,Mar,2024,604282
1018,GBV-UG-10678,Eastern,Kampala,Nakivale,Primary,Female,19,18-35,Married,Sexual Assault,Intimate Partner,Water Point,1,Tap,No,N/A,No,Yes,Health,No,Police,Low,Yes,Feb,2024,31989
1019,GBV-UG-10679,Western,Kampala,Host Community,Secondary,Female,43,18-35,Single,Physical Assault,Stranger,School,1,Borehole,No,N/A,No,Yes,Health,Yes,Health,Medium,No,Feb,2024,76710
1020,GBV-UG-10680,Northern,Mbarara,Nakivale,Secondary,Female,54,18-35,Single,Early Marriage,Stranger,Home,1,Borehole,No,N/A,No,Yes,Health,No,Police,Low,No,Mar,2024,132987
1021,GBV-UG-10681,Eastern,Gulu,Nakivale,None,Female,47,18-35,Married,Physical Assault,Stranger,Water Point,1,Tap,No,N/A,No,No,Psychosocial,No,Police,High,No,Feb,2024,381190
1022,GBV-UG-10682,Central,Mbale,Bidi Bidi,Secondary,Female,57,18-35,Single,Sexual Assault,Stranger,Home,1,Borehole,No,N/A,No,No,Legal,Yes,Health,High,Yes,Jan,2024,124205
1023,GBV-UG-10683,Central,Mbarara,Bidi Bidi,None,Female,12,0-17,Single,Defilement,Family Member,School,1,Borehole,No,N/A,No,Yes,Legal,No,Police,High,Yes,Feb,2024,338790
1024,GBV-UG-10684,Central,Mbale,Bidi Bidi,None,Female,36,18-35,Single,Physical Assault,Family Member,Water Point,1,Tap,No,N/A,No,Yes,Psychosocial,No,Police,Medium,Yes,Feb,2024,792984
1025,GBV-UG-10685,South West,Gulu,Nakivale,Primary,Female,21,18-35,Single,Early Marriage,Intimate Partner,Field,1,Tap,No,N/A,No,No,Legal,Yes,Health,Medium,No,Feb,2024,789403
1026,GBV-UG-10686,Western,Kampala,Bidi Bidi,None,Female,36,18-35,Married,Sexual Assault,Family Member,Water Point,1,Borehole,No,N/A,Yes,No,Psychosocial,No,Health,Medium,No,Mar,2024,375446
1027,GBV-UG-10687,Eastern,Mbale,Bidi Bidi,Secondary,Female,22,18-35,Married,Sexual Assault,Stranger,Home,1,Borehole,No,N/A,No,No,Health,Yes,Health,High,Yes,Feb,2024,777805
1028,GBV-UG-10688,Northern,Mbale,Nakivale,Secondary,Male,53,18-35,Single,Early Marriage,Family Member,Water Point,1,Borehole,No,N/A,Yes,No,Legal,No,Health,Medium,Yes,Mar,2024,77726
1029,GBV-UG-10689,West Nile,Mbarara,Host Community,Primary,Female,40,18-35,Single,Sexual Assault,Family Member,Field,1,Tap,No,N/A,No,Yes,Legal,Yes,Police,Medium,Yes,Jan,2024,457423
1030,GBV-UG-10690,South West,Mbarara,Host Community,None,Male,44,18-35,Single,Domestic Violence,Intimate Partner,School,1,Borehole,No,N/A,Yes,Yes,Health,Yes,Police,Medium,Yes,Feb,2024,330846
1031,GBV-UG-10691,South West,Mbarara,Bidi Bidi,None,Male,12,0-17,Single,Defilement,Family Member,School,1,Borehole,No,N/A,Yes,No,Legal,No,Health,Medium,No,Mar,2024,678666
1032,GBV-UG-10692,Eastern,Kampala,Nakivale,Primary,Female,34,18-35,Married,Early Marriage,Intimate Partner,Field,1,Tap,No,N/A,No,No,Psychosocial,Yes,Police,High,No,Mar,2024,714152
1033,GBV-UG-10693,Northern,Mbale,Bidi Bidi,Primary,Female,12,0-17,Single,Defilement,Stranger,Water Point,1,Tap,No,N/A,Yes,Yes,Health,No,Police,High,No,Jan,2024,92906
1034,GBV-UG-10694,Eastern,Mbarara,Host Community,None,Female,45,18-35,Single,Physical Assault,Family Member,School,1,Borehole,No,N/A,No,No,Psychosocial,No,Police,Low,No,Jan,2024,447706
1035,GBV-UG-10695,South West,Mbale,Bidi Bidi,Secondary,Female,8,0-17,Single,Defilement,Family Member,Home,1,Borehole,No,N/A,No,Yes,Psychosocial,Yes,Police,Low,No,Feb,2024,615713
1036,GBV-UG-10696,Western,Mbarara,Nakivale,None,Female,20,18-35,Single,Domestic Violence,Intimate Partner,School,1,Tap,No,N/A,No,Yes,Health,Yes,Health,Medium,No,Jan,2024,246631
1037,GBV-UG-10697,South West,Kampala,Nakivale,None,Male,45,18-35,Married,Sexual Assault,Intimate Partner,Water Point,1,Tap,No,N/A,No,Yes,Legal,Yes,Health,Low,No,Jan,2024,795689
1038,GBV-UG-10698,Western,Mbarara,Host Community,Secondary,Female,20,18-35,Single,Sexual Assault,Family Member,School,1,Borehole,No,N/A,Yes,No,Psychosocial,No,Police,Low,Yes,Mar,2024,742561
1039,GBV-UG-10699,Western,Mbale,Nakivale,None,Female,49,18-35,Married,Physical Assault,Family Member,Field,1,Borehole,No,N/A,Yes,Yes,Psychosocial,No,Health,Medium,Yes,Jan,2024,545196
1040,GBV-UG-10700,Eastern,Mbarara,Bidi Bidi,Secondary,Female,24,18-35,Married,Sexual Assault,Stranger,School,1,Tap,No,N/A,No,No,Legal,Yes,Health,Low,No,Feb,2024,760059
1041,GBV-UG-10701,West Nile,Gulu,Bidi Bidi,Primary,Female,18,18-35,Married,Physical Assault,Stranger,Field,1,Tap,No,N/A,No,Yes,Health,No,Health,Medium,No,Feb,2024,410084
1042,GBV-UG-10702,Northern,Mbale,Bidi Bidi,Primary,Female,36,18-35,Single,Early Marriage,Stranger,Field,1,Borehole,No,N/A,Yes,Yes,Psychosocial,No,Health,Low,No,Feb,2024,377753
1043,GBV-UG-10703,Northern,Mbale,Host Community,Primary,Female,54,18-35,Single,Domestic Violence,Stranger,Field,1,Borehole,No,N/A,No,No,Health,Yes,Health,Medium,No,Jan,2024,755357
1044,GBV-UG-10704,Western,Gulu,Nakivale,Secondary,Female,25,18-35,Single,Physical Assault,Stranger,Home,1,Tap,No,N/A,No,Yes,Psychosocial,No,Health,High,Yes,Jan,2024,289772
1045,GBV-UG-10705,Northern,Mbale,Bidi Bidi,Secondary,Female,45,18-35,Married,Early Marriage,Family Member,Field,1,Tap,No,N/A,No,Yes,Legal,Yes,Health,Low,Yes,Mar,2024,198475
1046,GBV-UG-10706,Central,Kampala,Nakivale,Primary,Female,24,18-35,Single,Domestic Violence,Stranger,School,1,Tap,No,N/A,No,Yes,Legal,Yes,Police,High,Yes,Feb,2024,1534
1047,GBV-UG-10707,Western,Kampala,Nakivale,Secondary,Female,28,18-35,Single,Sexual Assault,Family Member,Field,1,Borehole,No,N/A,Yes,Yes,Legal,Yes,Health,High,No,Mar,2024,607835
1048,GBV-UG-10708,South West,Gulu,Host Community,Secondary,Female,17,0-17,Married,Defilement,Stranger,Field,1,Borehole,No,N/A,No,No,Health,Yes,Health,High,No,Mar,2024,382482
1049,GBV-UG-10709,Central,Gulu,Nakivale,None,Male,20,18-35,Married,Early Marriage,Intimate Partner,Home,1,Tap,No,N/A,Yes,No,Legal,Yes,Health,Medium,No,Jan,2024,763506
1050,GBV-UG-10710,Western,Mbale,Host Community,None,Female,35,18-35,Married,Physical Assault,Family Member,School,1,Borehole,No,N/A,No,No,Legal,No,Police,Low,No,Feb,2024,376627
1051,GBV-UG-10711,Northern,Mbarara,Host Community,Secondary,Female,11,0-17,Single,Defilement,Intimate Partner,School,1,Borehole,No,N/A,Yes,No,Psychosocial,No,Health,Low,No,Jan,2024,286226
1052,GBV-UG-10712,Central,Kampala,Bidi Bidi,Primary,Female,44,18-35,Married,Physical Assault,Intimate Partner,Home,1,Tap,No,N/A,Yes,Yes,Psychosocial,Yes,Health,Low,No,Mar,2024,687502
1053,GBV-UG-10713,Northern,Mbale,Nakivale,None,Male,11,0-17,Single,Defilement,Family Member,Field,1,Tap,No,N/A,Yes,Yes,Health,No,Health,Medium,No,Jan,2024,44927
1054,GBV-UG-10714,Eastern,Gulu,Host Community,None,Male,36,18-35,Married,Sexual Assault,Stranger,Water Point,1,Borehole,No,N/A,No,Yes,Legal,Yes,Police,Medium,Yes,Mar,2024,272794
1055,GBV-UG-10715,Northern,Gulu,Nakivale,None,Female,46,18-35,Single,Sexual Assault,Intimate Partner,Home,1,Tap,No,N/A,No,No,Health,Yes,Police,Medium,No,Feb,2024,575844
1056,GBV-UG-10716,Eastern,Mbale,Host Community,None,Female,25,18-35,Married,Early Marriage,Intimate Partner,School,1,Tap,No,N/A,Yes,Yes,Health,Yes,Health,Medium,No,Jan,2024,658999
1057,GBV-UG-10717,Northern,Mbale,Nakivale,None,Female,28,18-35,Married,Sexual Assault,Stranger,Field,1,Borehole,No,N/A,Yes,No,Psychosocial,No,Health,High,Yes,Feb,2024,719212
1058,GBV-UG-10718,Western,Mbale,Host Community,Primary,Female,27,18-35,Single,Domestic Violence,Intimate Partner,School,1,Borehole,No,N/A,No,Yes,Health,Yes,Health,Low,No,Jan,2024,233382
1059,GBV-UG-10719,Eastern,Mbarara,Nakivale,Secondary,Male,31,18-35,Married,Domestic Violence,Stranger,School,1,Borehole,No,N/A,No,No,Psychosocial,Yes,Police,Medium,Yes,Feb,2024,449604
1060,GBV-UG-10720,Northern,Gulu,Host Community,None,Female,51,18-35,Single,Physical Assault,Stranger,Home,1,Borehole,No,N/A,Yes,Yes,Psychosocial,Yes,Health,High,No,Jan,2024,575498
1061,GBV-UG-10721,Northern,Kampala,Host Community,Secondary,Female,12,0-17,Married,Defilement,Stranger,School,1,Borehole,No,N/A,No,No,Psychosocial,Yes,Health,Low,No,Feb,2024,249544
1062,GBV-UG-10722,South West,Mbale,Host Community,Primary,Female,30,18-35,Single,Physical Assault,Intimate Partner,School,1,Tap,No,N/A,Yes,Yes,Health,No,Police,Low,No,Jan,2024,613142
1063,GBV-UG-10723,Western,Gulu,Host Community,Primary,Female,12,0-17,Single,Defilement,Family Member,Home,1,Tap,No,N/A,No,Yes,Psychosocial,Yes,Health,Low,No,Jan,2024,723313
1064,GBV-UG-10724,South West,Gulu,Host Community,None,Male,52,18-35,Single,Domestic Violence,Intimate Partner,School,1,Tap,No,N/A,No,No,Legal,Yes,Health,High,Yes,Mar,2024,576991
1065,GBV-UG-10725,Central,Mbarara,Host Community,Primary,Male,47,18-35,Single,Sexual Assault,Family Member,School,1,Tap,No,N/A,Yes,Yes,Legal,Yes,Health,High,Yes,Jan,2024,394466
1066,GBV-UG-10726,Eastern,Mbale,Bidi Bidi,None,Female,45,18-35,Married,Early Marriage,Intimate Partner,Water Point,1,Tap,No,N/A,No,No,Legal,Yes,Police,Low,Yes,Mar,2024,393751
1067,GBV-UG-10727,Eastern,Gulu,Bidi Bidi,None,Female,26,18-35,Married,Sexual Assault,Family Member,Water Point,1,Tap,No,N/A,Yes,Yes,Legal,No,Health,Medium,No,Jan,2024,643361
1068,GBV-UG-10728,South West,Mbale,Host Community,None,Female,18,18-35,Married,Physical Assault,Intimate Partner,Field,1,Borehole,No,N/A,No,No,Legal,Yes,Police,Medium,No,Mar,2024,415946
1069,GBV-UG-10729,Central,Gulu,Nakivale,Primary,Female,46,18-35,Single,Sexual Assault,Intimate Partner,Home,1,Borehole,No,N/A,Yes,Yes,Legal,No,Health,High,Yes,Feb,2024,637940
1070,GBV-UG-10730,Eastern,Mbale,Nakivale,Secondary,Male,32,18-35,Married,Early Marriage,Stranger,Home,1,Tap,No,N/A,No,Yes,Health,Yes,Police,Low,No,Feb,2024,410077
1071,GBV-UG-10731,Eastern,Mbale,Host Community,None,Female,10,0-17,Single,Defilement,Family Member,School,1,Tap,No,N/A,No,No,Psychosocial,Yes,Health,High,No,Feb,2024,475659
1072,GBV-UG-10732,South West,Mbarara,Bidi Bidi,None,Female,26,18-35,Married,Early Marriage,Family Member,Home,1,Tap,No,N/A,Yes,Yes,Health,Yes,Police,Medium,Yes,Feb,2024,362047
1073,GBV-UG-10733,West Nile,Mbarara,Bidi Bidi,None,Female,43,18-35,Single,Domestic Violence,Intimate Partner,School,1,Tap,No,N/A,No,No,Health,No,Health,Medium,Yes,Jan,2024,583077
1074,GBV-UG-10734,Western,Mbale,Host Community,Primary,Female,56,18-35,Single,Early Marriage,Intimate Partner,Field,1,Borehole,No,N/A,No,Yes,Health,Yes,Health,High,Yes,Mar,2024,69586
1075,GBV-UG-10735,Northern,Mbarara,Host Community,Secondary,Female,55,18-35,Married,Sexual Assault,Family Member,School,1,Tap,No,N/A,No,Yes,Health,Yes,Health,Low,Yes,Mar,2024,107628
1076,GBV-UG-10736,Western,Kampala,Nakivale,Primary,Female,44,18-35,Married,Physical Assault,Family Member,School,1,Tap,No,N/A,No,No,Legal,Yes,Police,High,No,Feb,2024,128396
1077,GBV-UG-10737,Western,Kampala,Host Community,Secondary,Female,24,18-35,Single,Domestic Violence,Stranger,Water Point,1,Tap,No,N/A,No,No,Legal,No,Health,Medium,Yes,Jan,2024,578809
1078,GBV-UG-10738,Eastern,Gulu,Bidi Bidi,Primary,Female,60,18-35,Married,Early Marriage,Family Member,Water Point,1,Tap,No,N/A,No,No,Psychosocial,No,Police,Low,Yes,Feb,2024,141421
1079,GBV-UG-10739,South West,Kampala,Bidi Bidi,Secondary,Female,44,18-35,Single,Sexual Assault,Intimate Partner,Home,1,Tap,No,N/A,Yes,Yes,Legal,Yes,Police,Medium,Yes,Mar,2024,240307
1080,GBV-UG-10740,Western,Gulu,Nakivale,Secondary,Female,20,18-35,Single,Domestic Violence,Intimate Partner,School,1,Tap,No,N/A,No,Yes,Legal,Yes,Health,Low,Yes,Feb,2024,661253
1081,GBV-UG-10741,Northern,Mbarara,Bidi Bidi,Secondary,Female,31,18-35,Married,Physical Assault,Family Member,Field,1,Borehole,No,N/A,Yes,No,Legal,No,Health,Low,No,Mar,2024,218678
1082,GBV-UG-10742,South West,Kampala,Nakivale,Primary,Female,21,18-35,Married,Physical Assault,Intimate Partner,Home,1,Tap,No,N/A,Yes,Yes,Legal,Yes,Health,High,Yes,Feb,2024,225340
1083,GBV-UG-10743,West Nile,Mbarara,Nakivale,None,Female,22,18-35,Single,Physical Assault,Family Member,Field,1,Tap,No,N/A,Yes,No,Legal,Yes,Police,Medium,No,Mar,2024,791495
1084,GBV-UG-10744,Eastern,Kampala,Bidi Bidi,None,Female,21,18-35,Married,Early Marriage,Family Member,Home,1,Tap,No,N/A,No,Yes,Health,No,Health,Medium,No,Feb,2024,52985
1085,GBV-UG-10745,Eastern,Mbale,Host Community,Primary,Female,29,18-35,Married,Early Marriage,Family Member,School,1,Tap,No,N/A,Yes,No,Health,No,Health,Low,No,Mar,2024,130697
1086,GBV-UG-10746,Northern,Mbale,Host Community,None,Female,48,18-35,Single,Physical Assault,Stranger,Field,1,Tap,No,N/A,No,No,Legal,No,Police,High,No,Feb,2024,96131
1087,GBV-UG-10747,Northern,Mbarara,Host Community,None,Female,45,18-35,Married,Physical Assault,Stranger,School,1,Tap,No,N/A,Yes,Yes,Legal,No,Police,High,No,Mar,2024,493273
1088,GBV-UG-10748,Central,Gulu,Host Community,Secondary,Female,52,18-35,Single,Domestic Violence,Intimate Partner,Home,1,Borehole,No,N/A,Yes,Yes,Legal,Yes,Police,High,No,Feb,2024,608985
1089,GBV-UG-10749,Western,Mbale,Host Community,Primary,Female,26,18-35,Single,Early Marriage,Family Member,Water Point,1,Borehole,No,N/A,No,No,Health,No,Health,High,Yes,Feb,2024,508936
1090,GBV-UG-10750,Eastern,Mbale,Bidi Bidi,None,Female,17,0-17,Married,Defilement,Stranger,Water Point,1,Borehole,No,N/A,No,Yes,Legal,Yes,Health,Medium,Yes,Mar,2024,488463
1091,GBV-UG-10751,West Nile,Mbarara,Host Community,Primary,Female,22,18-35,Single,Early Marriage,Stranger,Water Point,1,Tap,No,N/A,No,Yes,Health,Yes,Police,Low,Yes,Feb,2024,250000
1092,GBV-UG-10752,Central,Mbale,Host Community,Primary,Female,27,18-35,Married,Domestic Violence,Family Member,Water Point,1,Borehole,No,N/A,No,No,Health,Yes,Health,Low,Yes,Jan,2024,158874
1093,GBV-UG-10753,Western,Mbale,Bidi Bidi,None,Female,54,18-35,Married,Physical Assault,Intimate Partner,Field,1,Tap,No,N/A,No,No,Health,Yes,Health,Low,No,Mar,2024,16812
1094,GBV-UG-10754,West Nile,Mbarara,Host Community,Secondary,Female,18,18-35,Married,Physical Assault,Intimate Partner,School,1,Borehole,No,N/A,Yes,Yes,Psychosocial,Yes,Health,Medium,No,Jan,2024,516980
1095,GBV-UG-10755,Central,Mbale,Host Community,Primary,Male,16,0-17,Married,Defilement,Stranger,Home,1,Tap,No,N/A,Yes,No,Health,Yes,Health,High,No,Jan,2024,156737
1096,GBV-UG-10756,South West,Kampala,Bidi Bidi,Primary,Female,8,0-17,Single,Defilement,Stranger,Home,1,Tap,No,N/A,No,Yes,Health,No,Police,Low,Yes,Mar,2024,598902
1097,GBV-UG-10757,Western,Gulu,Nakivale,None,Female,43,18-35,Married,Physical Assault,Intimate Partner,Home,1,Tap,No,N/A,No,No,Health,No,Police,High,No,Feb,2024,317074
1098,GBV-UG-10758,Northern,Mbale,Nakivale,Secondary,Male,20,18-35,Single,Physical Assault,Family Member,Home,1,Borehole,No,N/A,No,Yes,Psychosocial,No,Health,High,No,Jan,2024,293878
1099,GBV-UG-10759,Central,Gulu,Host Community,Secondary,Female,46,18-35,Single,Early Marriage,Family Member,Field,1,Borehole,No,N/A,Yes,Yes,Health,No,Health,Low,No,Feb,2024,401333
1100,GBV-UG-10760,Eastern,Mbale,Nakivale,Primary,Female,55,18-35,Single,Early Marriage,Intimate Partner,School,1,Borehole,No,N/A,No,No,Psychosocial,Yes,Health,High,No,Jan,2024,424493
1101,GBV-UG-10761,Northern,Mbarara,Bidi Bidi,Primary,Female,32,18-35,Single,Physical Assault,Intimate Partner,Field,1,Tap,No,N/A,No,Yes,Legal,No,Health,High,Yes,Jan,2024,672158
1102,GBV-UG-10762,Central,Kampala,Bidi Bidi,Primary,Female,13,0-17,Married,Defilement,Stranger,Home,1,Borehole,No,N/A,Yes,No,Health,Yes,Health,High,Yes,Jan,2024,763088
1103,GBV-UG-10763,South West,Mbale,Host Community,Secondary,Female,27,18-35,Married,Sexual Assault,Intimate Partner,Field,1,Tap,No,N/A,Yes,Yes,Psychosocial,No,Health,High,Yes,Feb,2024,571561
1104,GBV-UG-10764,Northern,Gulu,Host Community,None,Female,34,18-35,Single,Sexual Assault,Family Member,Field,1,Borehole,No,N/A,Yes,No,Legal,Yes,Police,Medium,No,Mar,2024,84215
1105,GBV-UG-10765,Western,Gulu,Bidi Bidi,None,Male,56,18-35,Married,Physical Assault,Stranger,Home,1,Borehole,No,N/A,No,Yes,Health,No,Police,Medium,No,Feb,2024,79379
1106,GBV-UG-10766,Western,Mbale,Nakivale,Primary,Female,23,18-35,Single,Physical Assault,Intimate Partner,Home,1,Borehole,No,N/A,No,Yes,Health,Yes,Police,Medium,Yes,Mar,2024,743548
1107,GBV-UG-10767,Central,Mbale,Host Community,None,Female,40,18-35,Married,Physical Assault,Intimate Partner,School,1,Borehole,No,N/A,No,No,Health,Yes,Police,Medium,No,Feb,2024,279450
1108,GBV-UG-10768,Northern,Mbale,Nakivale,Primary,Female,39,18-35,Married,Sexual Assault,Stranger,Home,1,Tap,No,N/A,No,No,Legal,Yes,Health,High,Yes,Feb,2024,488275
1109,GBV-UG-10769,West Nile,Gulu,Nakivale,None,Female,55,18-35,Single,Physical Assault,Stranger,Water Point,1,Tap,No,N/A,Yes,No,Health,Yes,Health,High,No,Jan,2024,31180
1110,GBV-UG-10770,Eastern,Gulu,Bidi Bidi,None,Female,55,18-35,Single,Physical Assault,Intimate Partner,School,1,Tap,No,N/A,No,No,Legal,No,Police,Medium,No,Feb,2024,294049
1111,GBV-UG-10771,Eastern,Mbale,Nakivale,None,Female,20,18-35,Single,Early Marriage,Stranger,Water Point,1,Tap,No,N/A,No,No,Psychosocial,Yes,Police,Medium,Yes,Feb,2024,153637
1112,GBV-UG-10772,Eastern,Mbale,Host Community,Secondary,Female,27,18-35,Married,Early Marriage,Intimate Partner,School,1,Borehole,No,N/A,Yes,No,Legal,No,Health,Low,No,Jan,2024,157374
1113,GBV-UG-10773,South West,Mbarara,Bidi Bidi,None,Female,11,0-17,Single,Defilement,Stranger,Home,1,Tap,No,N/A,No,No,Psychosocial,Yes,Police,High,No,Jan,2024,163970
1114,GBV-UG-10774,Northern,Gulu,Nakivale,Primary,Female,47,18-35,Married,Early Marriage,Family Member,Home,1,Borehole,No,N/A,No,Yes,Psychosocial,Yes,Police,High,Yes,Feb,2024,558973
1115,GBV-UG-10775,West Nile,Mbale,Host Community,Secondary,Female,18,18-35,Single,Early Marriage,Family Member,Field,1,Borehole,No,N/A,No,No,Health,Yes,Police,High,Yes,Feb,2024,330703
1116,GBV-UG-10776,Eastern,Kampala,Bidi Bidi,None,Female,52,18-35,Single,Physical Assault,Family Member,Water Point,1,Tap,No,N/A,Yes,No,Legal,Yes,Health,High,No,Feb,2024,647610
1117,GBV-UG-10777,Northern,Mbarara,Nakivale,None,Female,28,18-35,Married,Physical Assault,Family Member,Field,1,Borehole,No,N/A,No,No,Psychosocial,No,Police,Low,No,Feb,2024,575161
1118,GBV-UG-10778,Eastern,Mbale,Bidi Bidi,Primary,Male,32,18-35,Single,Physical Assault,Family Member,Field,1,Tap,No,N/A,No,No,Health,Yes,Police,Low,Yes,Mar,2024,81561
1119,GBV-UG-10779,West Nile,Kampala,Host Community,None,Female,19,18-35,Married,Physical Assault,Intimate Partner,Water Point,1,Borehole,No,N/A,Yes,Yes,Psychosocial,Yes,Health,High,No,Jan,2024,512976
1120,GBV-UG-10780,Western,Gulu,Host Community,Secondary,Female,12,0-17,Married,Defilement,Intimate Partner,Home,1,Tap,No,N/A,Yes,No,Psychosocial,Yes,Health,High,No,Feb,2024,545204
1121,GBV-UG-10781,West Nile,Kampala,Bidi Bidi,Secondary,Female,43,18-35,Single,Early Marriage,Stranger,Water Point,1,Borehole,No,N/A,Yes,No,Legal,Yes,Health,Medium,Yes,Feb,2024,285439
1122,GBV-UG-10782,Eastern,Mbarara,Bidi Bidi,None,Female,24,18-35,Single,Domestic Violence,Family Member,Water Point,1,Borehole,No,N/A,No,Yes,Health,No,Health,Medium,Yes,Mar,2024,794348
1123,GBV-UG-10783,Northern,Mbale,Host Community,Primary,Male,52,18-35,Single,Domestic Violence,Intimate Partner,Home,1,Borehole,No,N/A,No,No,Health,Yes,Police,High,No,Mar,2024,760937
1124,GBV-UG-10784,Eastern,Kampala,Host Community,Primary,Female,49,18-35,Married,Early Marriage,Family Member,Home,1,Borehole,No,N/A,Yes,No,Legal,No,Health,High,Yes,Mar,2024,494664
1125,GBV-UG-10785,Western,Kampala,Nakivale,None,Female,28,18-35,Single,Physical Assault,Intimate Partner,Field,1,Borehole,No,N/A,No,Yes,Psychosocial,No,Health,Medium,Yes,Jan,2024,43961
1126,GBV-UG-10786,Central,Kampala,Host Community,Primary,Female,13,0-17,Single,Defilement,Family Member,School,1,Tap,No,N/A,No,No,Health,Yes,Police,Medium,No,Jan,2024,333736
1127,GBV-UG-10787,Central,Kampala,Host Community,Primary,Female,50,18-35,Married,Sexual Assault,Stranger,Field,1,Tap,No,N/A,No,Yes,Health,No,Police,Medium,No,Mar,2024,93062
